ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Unnamed_Column_11,Unnamed_Column_12
13512915,JH327310,06/30/2024 09:05:00 AM,026XX S HARDING AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1031,010
13513682,JH327021,06/30/2024 12:45:00 AM,005XX E 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,True,0624,006
13511302,JH324958,06/28/2024 11:46:00 AM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0111,001
13511005,JH325148,06/28/2024 02:45:00 PM,031XX N BROADWAY,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1934,019
13510545,JH324461,06/28/2024 02:14:00 AM,049XX W QUINCY ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,False,False,1533,015
13512793,JH327062,06/30/2024 02:29:00 AM,013XX W 110TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2234,022
13512027,JH326200,06/29/2024 12:43:00 PM,025XX W CERMAK RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1023,010
13515322,JH330249,06/29/2024 09:00:00 AM,082XX S CRANDON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0414,004
13516578,JH330777,06/30/2024 03:00:00 PM,020XX E 72ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0333,003
13513188,JH327764,06/30/2024 10:00:00 AM,004XX W 37TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0915,009
13512134,JH326460,06/29/2024 03:27:00 PM,082XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0411,004
13511631,JH325627,06/28/2024 10:55:00 PM,003XX N DESPLAINES ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,1214,012
13512521,JH326885,06/29/2024 10:15:00 PM,012XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,True,1022,010
13511349,JH325161,06/28/2024 01:00:00 PM,018XX S MILLARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1014,010
13511981,JH326298,06/28/2024 07:00:00 AM,005XX W BELDEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1812,018
13516141,JH324439,06/28/2024 02:15:00 AM,079XX S BISHOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0612,006
13512958,JH327429,06/30/2024 07:00:00 AM,025XX W FOSTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2011,020
13510728,JH324641,06/27/2024 09:30:00 PM,053XX N LUNA AVE,0810,THEFT,OVER $500,STREET,False,False,1623,016
13514149,JH328812,06/30/2024 08:00:00 PM,039XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,0213,002
13516720,JH327863,06/30/2024 05:48:00 PM,079XX S DREXEL AVE,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,APARTMENT,False,True,0624,006
13511789,JH325866,06/29/2024 06:21:00 AM,037XX W CORNELIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1732,017
13513436,JH327900,06/30/2024 09:21:00 AM,034XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,1712,017
13510298,JH323809,06/27/2024 02:17:00 PM,009XX N CALIFORNIA AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1211,012
13515491,JH330567,06/30/2024 01:30:00 PM,035XX N HALSTED ST,0810,THEFT,OVER $500,STREET,False,False,1924,019
13513462,JH327865,06/30/2024 05:25:00 PM,040XX W CHICAGO AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1111,011
13513629,JH328228,07/01/2024 12:00:00 AM,009XX W BELMONT AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,1933,019
13513429,JH327729,06/30/2024 04:04:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0312,003
13512187,JH326612,06/29/2024 03:20:00 PM,001XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0114,001
13511227,JH325030,06/28/2024 02:30:00 PM,040XX N LAVERGNE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1624,016
13510481,JH324443,06/28/2024 02:20:00 AM,031XX N LONG AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - GARAGE,True,True,2514,025
13510453,JH324285,06/27/2024 07:35:00 PM,013XX W FULLERTON AVE,0580,STALKING,SIMPLE,STREET,False,False,1811,018
13521958,JH338015,06/28/2024 04:00:00 PM,025XX W HARRISON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1135,011
13515397,JH328995,06/30/2024 07:00:00 PM,059XX S PRINCETON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0711,007
13512956,JH327440,06/30/2024 11:30:00 AM,078XX S SOUTH CHICAGO AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,0411,004
13513983,JH328608,06/28/2024 07:00:00 PM,003XX E 81ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0631,006
13515796,JH330811,06/30/2024 10:30:00 PM,091XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0633,006
13513814,JH328362,06/30/2024 12:00:00 PM,071XX S PARNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0732,007
13515759,JH329641,06/29/2024 01:55:00 PM,007XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1834,018
13512601,JH326906,06/29/2024 10:40:00 PM,049XX W JACKSON BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1533,015
13511756,JH325938,06/29/2024 08:39:00 AM,035XX S ARTESIAN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0911,009
13514000,JH328476,06/28/2024 02:30:00 PM,006XX S ASHLAND AVE,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,1231,012
13515107,JH329940,06/30/2024 04:00:00 PM,036XX N HAMILTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1921,019
13513144,JH327731,06/30/2024 04:00:00 PM,102XX S AVENUE H,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0432,004
13510607,JH324532,06/27/2024 10:00:00 PM,057XX N NEWCASTLE AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,False,False,1612,016
13514298,JH329217,07/01/2024 12:00:00 AM,008XX W FLETCHER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1933,019
13512858,JH327330,06/28/2024 07:00:00 PM,009XX W DAKIN ST,0810,THEFT,OVER $500,STREET,False,False,1923,019
13512138,JH326371,06/29/2024 02:03:00 PM,050XX S WABASH AVE,1840,NARCOTICS,DELIVER CANNABIS TO PERSON UNDER 18,SIDEWALK,True,False,0224,002
13513178,JH327629,06/28/2024 07:37:00 PM,055XX W EDMUNDS ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1623,016
13510393,JH324033,06/27/2024 06:10:00 PM,007XX E 101ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0511,005
13513671,JH327075,06/30/2024 12:00:00 AM,006XX E 79TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0624,006
13513587,JH328135,06/30/2024 10:57:00 PM,029XX W NORTH AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,1421,014
13511953,JH326273,06/27/2024 02:00:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,False,False,1651,016
13512798,JH327268,06/30/2024 04:08:00 AM,075XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2422,024
13511247,JH325306,06/28/2024 05:19:00 PM,048XX W DIVISION ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,2533,025
13516769,JH324812,06/28/2024 11:40:00 AM,0000X W HURON ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,TAVERN / LIQUOR STORE,True,False,1832,018
13516949,JH331368,06/30/2024 10:05:00 PM,036XX N Broadway,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1925,019
13513483,JH328028,06/30/2024 07:00:00 PM,065XX W IRVING PARK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1632,016
13514493,JH328786,06/30/2024 11:45:00 PM,034XX N HALSTED ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,False,False,1925,019
13513573,JH328104,06/30/2024 05:45:00 PM,051XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2521,025
13510608,JH324527,06/27/2024 08:45:00 PM,085XX S ABERDEEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0613,006
13513050,JH327554,06/30/2024 12:00:00 AM,070XX S ABERDEEN ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,False,False,0733,007
13512232,JH326658,06/29/2024 04:45:00 PM,0000X E WACKER DR,0810,THEFT,OVER $500,HOTEL / MOTEL,False,False,0111,001
13513934,JH328549,06/30/2024 01:20:00 PM,031XX N HALSTED ST,0870,THEFT,POCKET-PICKING,STREET,False,False,1933,019
13512042,JH326260,06/29/2024 01:00:00 PM,012XX S ASHLAND AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,1233,012
13512041,JH326267,06/29/2024 12:10:00 AM,007XX S LEAMINGTON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1533,015
13511401,JH325560,06/28/2024 09:22:00 PM,018XX S OAKLEY AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,1234,012
13511135,JH325252,06/28/2024 02:50:00 PM,002XX E GRAND AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",GROCERY FOOD STORE,False,False,1834,018
13511103,JH325107,06/28/2024 02:42:00 PM,007XX E 63RD ST,0560,ASSAULT,SIMPLE,LIBRARY,False,False,0312,003
13511615,JH325580,06/28/2024 09:27:00 PM,004XX W BLACKHAWK ST,0460,BATTERY,SIMPLE,STREET,False,False,1821,018
13512729,JH327073,06/30/2024 02:29:00 AM,038XX S WENTWORTH AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0915,009
13511139,JH325395,06/28/2024 05:29:00 PM,026XX S MICHIGAN AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,False,0133,001
13511047,JH325140,06/28/2024 11:20:00 AM,024XX W 87TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,0835,008
13511629,JH324897,06/28/2024 09:00:00 AM,106XX S WENTWORTH AVE,031A,ROBBERY,ARMED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,False,False,0512,005
13510417,JH324306,06/27/2024 09:37:00 PM,062XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0311,003
13511826,JH324909,06/27/2024 09:30:00 PM,070XX S WESTERN AVE,0560,ASSAULT,SIMPLE,GAS STATION,False,False,0832,008
13510023,JH323835,06/27/2024 02:06:00 PM,020XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AUTO / BOAT / RV DEALERSHIP,False,False,2522,025
13514417,JH328826,06/30/2024 02:00:00 AM,0000X W MAPLE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1824,018
13513193,JH327752,06/30/2024 03:00:00 PM,076XX S SAGINAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0421,004
13513415,JH327745,06/30/2024 02:45:00 PM,033XX N HALSTED ST,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,1925,019
13515003,JH329789,06/30/2024 04:00:00 PM,011XX N ELSTON AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESTAURANT,False,False,1213,012
13512850,JH327272,06/30/2024 07:00:00 AM,081XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,0622,006
13510443,JH324390,06/28/2024 12:25:00 AM,015XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,STREET,True,False,1424,014
13513528,JH327107,06/30/2024 03:25:00 AM,006XX W 16TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1232,012
13513612,JH327014,06/30/2024 12:34:00 AM,032XX E 91ST ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0424,004
13513678,JH328070,06/30/2024 08:08:00 PM,073XX S DREXEL AVE,0330,ROBBERY,AGGRAVATED,STREET,False,False,0323,003
13514535,JH328384,06/30/2024 02:00:00 AM,005XX W 37TH ST,0810,THEFT,OVER $500,STREET,False,False,0915,009
13510866,JH324291,06/27/2024 09:45:00 PM,074XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,2411,024
13514358,JH324202,06/27/2024 08:16:00 PM,043XX W JACKSON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1115,011
13510653,JH324622,06/27/2024 06:00:00 PM,054XX S JUSTINE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,0934,009
13513722,JH327004,06/30/2024 12:00:00 AM,002XX N PINE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1523,015
13512014,JH326303,06/29/2024 01:50:00 PM,036XX N HALSTED ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1923,019
13513693,JH327281,06/30/2024 12:00:00 AM,075XX S WOLCOTT AVE,0810,THEFT,OVER $500,ALLEY,False,False,0611,006
13511507,JH325722,06/29/2024 12:18:00 AM,069XX W ARMITAGE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,2512,025
13513139,JH326826,06/29/2024 09:15:00 PM,093XX S BENNETT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,0413,004
13512741,JH326973,06/29/2024 11:40:00 PM,076XX S SAGINAW AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,0421,004
13510897,JH324181,06/27/2024 03:30:00 PM,068XX S DORCHESTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0321,003
13510450,JH324402,06/28/2024 12:18:00 AM,006XX N WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,False,1834,018
13510917,JH325016,06/27/2024 09:30:00 PM,063XX N RAVENSWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2433,024
13514549,JH329308,06/30/2024 10:51:00 PM,033XX N HALSTED ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1925,019
13512800,JH327254,06/30/2024 05:45:00 AM,015XX S KEDZIE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,1022,010
13512694,JH326962,06/29/2024 10:00:00 PM,032XX N OZARK AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1631,016
13513651,JH328212,06/30/2024 09:30:00 PM,065XX S WESTERN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,0832,008
13512053,JH326338,06/29/2024 02:15:00 PM,092XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2222,022
13512862,JH327317,06/30/2024 09:30:00 AM,027XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,RESIDENCE - PORCH / HALLWAY,True,False,0133,001
13510473,JH324442,06/28/2024 02:10:00 AM,014XX S LYNN WHITE DR,2896,PUBLIC PEACE VIOLATION,TIRE DEFLATION DEVICE DEPLOYMENT,PARK PROPERTY,False,False,0132,001
13510774,JH324794,06/28/2024 12:30:00 AM,048XX W CONCORD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2533,025
13512550,JH326876,06/29/2024 10:30:00 PM,043XX N KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1724,017
13511039,JH325202,06/28/2024 04:23:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1432,014
13516151,JH330219,07/01/2024 12:00:00 AM,055XX W LELAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1623,016
13513258,JH327628,06/30/2024 02:36:00 PM,033XX S ASHLAND AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,0912,009
13512208,JH326472,06/29/2024 12:23:00 PM,040XX N LINCOLN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1911,019
13511560,JH325642,06/28/2024 10:37:00 PM,003XX S LEAVITT ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,1225,012
13511305,JH325256,06/27/2024 03:50:00 PM,023XX W WINNEMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,2031,020
13510434,JH324359,06/27/2024 11:00:00 PM,005XX E 68TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0321,003
13512542,JH326905,06/29/2024 10:45:00 PM,006XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1832,018
13514940,JH329683,06/30/2024 10:30:00 PM,024XX S TRUMBULL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1024,010
13512774,JH326112,06/28/2024 09:00:00 PM,050XX S WOODLAWN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0222,002
13512019,JH325537,06/28/2024 07:33:00 PM,0000X E 49TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0224,002
13510254,JH324156,06/27/2024 07:15:00 PM,079XX S MARYLAND AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,0624,006
13513985,JH328590,06/30/2024 03:00:00 PM,014XX W MORSE AVE,0810,THEFT,OVER $500,STREET,False,False,2431,024
13511583,JH325689,06/29/2024 12:30:00 AM,025XX N SOUTHPORT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1932,019
13511342,JH325449,06/28/2024 05:35:00 PM,078XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0612,006
13511285,JH324708,06/28/2024 03:50:00 AM,065XX S EVANS AVE,0810,THEFT,OVER $500,STREET,False,False,0321,003
13513286,JH327940,06/30/2024 06:55:00 PM,009XX N FAIRFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1211,012
13511773,JH326003,06/28/2024 11:00:00 PM,001XX W 9TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0123,001
13512973,JH327323,06/30/2024 03:30:00 AM,079XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0835,008
13517476,JH326180,06/29/2024 11:30:00 AM,002XX W 33RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,BAR OR TAVERN,False,False,0915,009
13510117,JH324086,06/27/2024 07:00:00 PM,049XX N MAJOR AVE,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,RESIDENCE,False,False,1622,016
13512436,JH326771,06/29/2024 03:15:00 PM,001XX W 9TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0123,001
13515670,JH330563,06/29/2024 09:00:00 AM,058XX S LAWNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0822,008
28214,JH325311,06/28/2024 05:26:00 PM,021XX N NEENAH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,2512,025
13512262,JH326514,06/29/2024 06:30:00 AM,076XX S ESSEX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,0421,004
13514234,JH325187,06/28/2024 04:00:00 PM,072XX S YATES BLVD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0334,003
13514885,JH328749,06/30/2024 12:00:00 PM,074XX S SOUTH SHORE DR,0810,THEFT,OVER $500,APARTMENT,False,False,0334,003
13510150,JH324017,06/27/2024 06:05:00 PM,023XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,STREET,True,False,1414,014
13510081,JH323956,06/27/2024 04:40:00 PM,036XX W DOUGLAS BLVD,2013,NARCOTICS,MANUFACTURE / DELIVER - HEROIN (TAN / BROWN TAR),STREET,False,False,1011,010
13513356,JH327966,06/30/2024 07:00:00 PM,083XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0614,006
13514033,JH327561,06/30/2024 01:00:00 PM,006XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,1221,012
13514553,JH329108,06/29/2024 12:00:00 AM,048XX W WOLFRAM ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2521,025
13510625,JH324575,06/28/2024 03:00:00 AM,074XX S CHAMPLAIN AVE,0810,THEFT,OVER $500,STREET,False,False,0323,003
13515947,JH330860,06/29/2024 05:42:00 AM,018XX W 17TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1234,012
13512549,JH326863,06/29/2024 09:30:00 PM,096XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2213,022
13512607,JH326884,06/29/2024 10:30:00 PM,105XX S MICHIGAN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,0512,005
13511996,JH326191,06/28/2024 11:00:00 PM,039XX W CULLOM AVE,0810,THEFT,OVER $500,STREET,False,False,1723,017
13512970,JH327502,06/30/2024 01:00:00 AM,035XX N CLARK ST,0810,THEFT,OVER $500,BAR OR TAVERN,False,False,1924,019
13513418,JH327801,06/28/2024 01:00:00 PM,006XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1121,011
13513893,JH328460,06/30/2024 09:30:00 PM,029XX W JARVIS AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,2411,024
13514699,JH329115,06/30/2024 12:00:00 PM,033XX W 60TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0823,008
13511499,JH325555,06/28/2024 09:10:00 PM,047XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0224,002
13510448,JH324348,06/27/2024 11:27:00 PM,068XX N SHERIDAN RD,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,False,False,2431,024
13512918,JH327287,06/30/2024 05:30:00 AM,006XX S INDEPENDENCE BLVD,0810,THEFT,OVER $500,GAS STATION,False,False,1133,011
13512050,JH326124,06/29/2024 11:30:00 AM,039XX W 68TH ST,0560,ASSAULT,SIMPLE,STREET,False,False,0833,008
13517003,JH327068,06/30/2024 02:20:00 AM,057XX S KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT PARKING LOT,False,False,0813,008
13512253,JH326459,06/29/2024 03:45:00 PM,005XX E 51ST ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,HOSPITAL BUILDING / GROUNDS,False,False,0223,002
13513010,JH326319,06/29/2024 11:25:00 AM,004XX N MAYFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1512,015
13511597,JH325716,06/28/2024 10:30:00 PM,098XX S EWING AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,True,0432,004
13510089,JH324113,06/27/2024 02:00:00 PM,082XX S VERNON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,False,False,0631,006
13511998,JH326010,06/29/2024 09:30:00 AM,039XX W MONTROSE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,1723,017
13516621,JH331645,06/29/2024 09:00:00 PM,032XX W 66TH ST,0810,THEFT,OVER $500,RESIDENCE,False,True,0831,008
13512536,JH326930,06/29/2024 12:30:00 PM,014XX N HUMBOLDT DR,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,1423,014
13512366,JH326215,06/29/2024 05:29:00 AM,012XX W EARLY AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,2013,020
13510616,JH324573,06/27/2024 11:00:00 PM,057XX N WASHTENAW AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,2011,020
13517483,JH332694,06/30/2024 10:00:00 AM,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1834,018
13518065,JH332667,06/30/2024 10:00:00 AM,017XX W SUNNYSIDE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1912,019
13510250,JH323722,06/27/2024 02:20:00 PM,066XX S TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0831,008
13513358,JH328008,06/30/2024 05:30:00 PM,032XX N SHEFFIELD AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1924,019
13511557,JH325697,06/29/2024 12:35:00 AM,030XX S PRINCETON AVE,0460,BATTERY,SIMPLE,ALLEY,True,False,0914,009
13510331,JH323896,06/27/2024 03:50:00 PM,003XX E ILLINOIS ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1834,018
13515611,JH325532,06/28/2024 08:48:00 PM,018XX W EVERGREEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1424,014
13513763,JH328121,06/30/2024 09:30:00 PM,122XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0524,005
13514117,JH328118,06/30/2024 10:45:00 PM,020XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2413,024
13513028,JH327321,06/30/2024 09:45:00 AM,010XX W CERMAK RD,1240,DECEPTIVE PRACTICE,UNLAWFUL USE OF A COMPUTER,STREET,False,False,1235,012
