ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,Unnamed_Column_24,Unnamed_Column_25
02/01/2012,47,57,44,24,31,49,89,144,196,183,196,170,178,174,194,228,236,252,242,211,156,135,110,84
01/12/2012,25,14,15,14,30,112,212,199,270,357,301,272,220,164,196,238,310,278,233,168,110,57,53,32
02/16/2012,62,48,31,18,44,37,132,285,388,277,291,295,319,379,388,461,481,499,414,331,271,211,128,88
02/02/2012,124,88,80,77,159,404,890,"1,181","1,067",672,554,523,592,574,634,660,653,632,575,529,457,360,279,185
01/28/2012,49,41,26,34,41,31,46,73,72,94,103,128,126,148,118,152,126,147,139,93,104,91,70,64
01/24/2012,96,79,52,89,127,316,549,683,681,570,466,462,445,492,512,546,544,475,401,318,264,218,204,235
02/10/2012,79,57,44,27,32,55,102,232,354,240,214,210,193,259,285,334,320,338,363,285,256,248,216,163
01/08/2012,129,115,92,59,86,88,48,49,68,77,117,158,173,216,217,249,272,245,200,177,141,116,88,76
01/10/2012,77,37,19,19,24,42,123,183,354,276,240,285,225,259,296,426,312,380,418,321,203,153,120,92
01/31/2012,68,67,43,36,27,44,87,223,309,354,265,261,246,281,247,256,279,278,247,240,176,157,133,107
02/01/2012,26,15,19,8,9,16,25,66,96,69,59,64,61,24,29,44,72,41,29,27,20,26,15,19
01/21/2012,81,76,47,44,37,31,34,84,99,157,157,177,177,189,195,199,191,183,172,159,144,105,94,86
01/31/2012,158,110,81,80,121,294,781,"1,551","1,384","1,028",963,"1,067","1,064",965,"1,079","1,151",943,996,874,797,590,471,415,261
02/15/2012,53,19,13,11,25,59,228,736,774,502,444,427,417,453,644,782,820,904,805,603,404,272,186,80
02/12/2012,183,113,103,84,59,59,60,114,194,199,167,0,,,,,,,,,,,,
01/09/2012,70,52,28,28,42,79,88,216,310,248,223,247,286,277,352,395,438,439,293,246,154,121,78,58
01/24/2012,56,35,35,23,27,45,99,155,191,176,130,154,171,172,223,246,258,272,232,148,151,135,137,84
01/11/2012,28,24,14,13,17,39,94,216,260,168,160,153,171,190,195,214,240,212,150,119,84,61,61,38
02/10/2012,89,49,18,22,35,48,179,437,639,498,430,420,265,0,0,0,0,0,0,0,0,0,0,0
02/05/2012,19,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
01/25/2012,47,33,23,18,33,23,90,181,215,222,271,320,263,226,264,282,250,264,237,183,157,94,90,62
01/27/2012,127,83,62,46,44,83,244,351,421,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2012,121,92,61,42,45,102,208,531,564,419,385,364,421,379,454,496,530,520,452,399,339,267,228,189
02/15/2012,44,14,8,7,16,28,115,268,347,245,155,153,167,188,208,246,251,226,247,196,185,122,69,38
02/25/2012,311,236,197,151,137,149,237,336,510,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2012,48,31,29,21,19,17,78,201,239,223,218,243,211,225,303,286,267,288,254,213,161,109,100,69
02/08/2012,68,40,39,15,29,60,151,286,371,258,194,197,183,205,219,280,287,314,326,252,187,186,155,104
02/16/2012,46,22,22,15,20,63,163,946,"1,424",547,194,153,232,224,249,270,240,274,263,180,159,112,105,73
01/13/2012,212,139,102,72,74,104,182,386,498,446,431,428,419,497,224,0,0,0,0,0,0,0,0,0
02/03/2012,108,87,85,67,82,142,266,455,474,373,343,387,446,485,595,776,776,739,624,645,550,446,423,278
01/11/2012,105,74,61,49,69,74,146,262,347,317,241,252,364,348,344,402,440,394,340,317,241,238,207,171
01/13/2012,149,83,45,34,49,85,265,655,580,459,495,510,542,600,681,746,687,719,726,579,408,370,383,292
02/10/2012,26,24,14,12,14,12,45,109,177,162,173,115,46,0,0,0,0,0,0,0,0,0,0,0
02/12/2012,44,30,21,20,24,9,19,17,46,70,78,26,,,,,,,,,,,,
01/25/2012,142,87,61,78,120,241,429,567,538,490,478,446,430,472,452,523,525,501,371,333,317,233,221,228
01/11/2012,98,52,37,33,44,84,258,520,568,444,401,439,434,435,553,646,595,625,466,422,278,266,174,165
01/14/2012,124,73,74,54,53,67,123,158,219,301,308,355,,,,,,,,,,,,
01/09/2012,32,24,23,15,25,67,120,335,245,152,125,179,207,224,319,294,302,261,252,229,164,131,77,85
02/17/2012,32,20,20,18,9,30,67,173,217,144,102,0,0,0,0,0,0,0,0,0,0,0,0,0
01/30/2012,130,56,34,60,81,172,348,421,438,359,360,393,362,404,394,436,384,401,382,301,279,214,136,142
02/07/2012,59,30,19,7,19,63,161,490,407,221,163,158,183,195,210,240,255,273,267,253,156,166,130,98
01/28/2012,193,173,132,140,210,196,261,402,550,588,472,0,0,0,0,0,0,0,0,0,0,0,0,0
01/31/2012,7,5,14,13,46,72,94,87,58,72,59,78,73,91,68,82,79,92,72,66,52,37,28,18
02/15/2012,55,40,15,19,19,56,137,297,361,251,231,233,296,334,395,545,652,701,362,374,218,163,113,80
01/09/2012,49,32,50,30,28,88,147,143,227,238,201,220,219,217,249,246,226,218,182,146,157,79,74,66
02/02/2012,57,59,45,27,28,29,62,149,254,254,251,272,289,265,295,329,357,296,305,232,217,157,120,90
02/08/2012,94,62,39,29,22,51,156,444,714,460,348,300,276,313,408,486,518,524,501,360,327,239,209,123
02/03/2012,179,118,100,85,79,136,267,557,658,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2012,29,17,14,7,12,28,97,348,487,270,266,304,335,343,429,443,359,380,405,376,272,236,194,152
02/14/2012,52,41,26,8,17,41,66,106,120,127,138,189,180,158,134,181,165,191,191,148,146,132,94,72
01/12/2012,21,13,4,8,9,20,41,176,139,79,56,87,93,101,151,165,193,191,124,89,76,39,35,46
02/02/2012,37,35,20,23,32,43,96,205,207,169,156,173,156,200,215,294,281,229,212,146,125,99,75,54
01/17/2012,91,28,27,22,18,40,97,142,179,185,219,195,175,180,226,275,337,370,303,240,216,150,117,127
01/29/2012,242,158,143,124,137,106,138,170,222,357,421,531,549,640,609,634,628,595,538,472,392,282,266,187
02/04/2012,172,121,84,69,92,96,138,208,273,325,365,386,,,,,,,,,,,,
01/08/2012,298,282,222,231,235,153,112,122,184,188,194,202,309,327,362,348,314,352,341,299,257,266,206,171
54,15741,BAY ST,CLINTON ST,BALTIC ST,SB,01/14/2012,156,111,98,71,73,74,93,173,248,328,0,0,,,,,,
02/02/2012,124,83,59,62,63,106,214,423,466,420,388,410,424,467,459,563,563,578,532,448,340,318,255,207
02/03/2012,110,82,67,61,59,86,159,295,430,320,269,346,360,349,0,0,0,0,0,0,0,0,0,0
02/11/2012,114,96,62,46,55,47,62,91,136,218,234,235,296,260,256,246,276,300,282,264,210,187,193,142
02/23/2012,183,126,80,77,98,165,332,580,704,639,654,723,906,869,913,951,"1,118","1,098","1,016",857,669,528,423,309
01/12/2012,23,20,16,11,20,47,115,228,339,199,192,243,263,268,358,396,427,434,385,302,211,223,135,101
01/19/2012,30,18,20,7,14,33,70,126,181,132,119,118,143,173,178,190,167,172,151,138,97,67,71,45
01/13/2012,17,14,6,4,3,14,32,82,175,81,89,113,108,103,172,196,135,139,142,118,77,0,0,0
01/30/2012,165,115,93,97,71,74,140,267,325,318,251,276,220,259,324,304,318,369,320,297,228,243,211,151
02/02/2012,72,40,20,20,31,57,142,312,343,211,196,219,214,250,298,438,424,396,284,229,190,150,119,82
01/28/2012,75,50,46,32,43,62,75,117,173,182,188,290,148,0,0,0,0,0,0,0,0,0,0,0
01/26/2012,65,30,19,21,25,91,125,274,312,180,137,148,154,162,190,216,245,238,193,154,122,105,97,75
01/31/2012,50,16,25,10,23,33,115,196,221,161,126,132,156,160,177,206,217,219,176,154,135,115,105,61
01/23/2012,62,39,30,17,35,45,94,172,171,129,126,147,169,181,203,254,263,257,221,162,107,135,87,74
01/31/2012,116,63,70,73,152,400,929,"1,203","1,090",715,551,601,636,667,626,629,623,583,577,488,417,354,247,167
01/18/2012,18,15,12,7,13,26,45,139,182,152,102,102,125,137,149,161,139,184,162,138,94,69,71,42
01/09/2012,58,42,22,20,29,68,132,260,329,233,266,254,285,328,317,405,447,414,335,240,192,147,131,100
02/03/2012,98,64,58,54,46,52,74,213,308,301,262,303,277,264,284,293,346,363,294,275,218,185,231,186
02/21/2012,184,92,83,68,82,156,381,575,674,637,720,719,768,850,882,882,"1,087","1,093","1,038",811,634,548,381,296
02/01/2012,61,33,35,37,44,45,103,229,221,159,183,205,207,201,232,263,232,241,221,197,130,130,95,90
01/28/2012,120,105,66,53,84,87,123,157,258,251,287,354,390,421,491,410,414,463,402,365,301,266,239,205
01/28/2012,74,36,29,13,11,10,44,61,137,189,117,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2012,110,61,42,52,44,94,160,406,393,382,379,380,346,372,384,425,431,387,338,336,318,181,237,145
01/13/2012,32,13,18,12,31,126,185,157,233,327,243,304,,,,,,,,,,,,
01/10/2012,94,56,47,37,64,57,109,133,221,199,211,171,241,215,281,323,413,441,460,396,223,158,108,94
02/24/2012,66,51,29,28,30,46,84,142,153,178,185,212,209,250,276,292,312,319,319,307,233,192,159,124
02/16/2012,104,72,43,49,46,93,246,479,574,512,450,406,397,460,412,458,443,464,445,379,356,229,208,156
02/14/2012,46,38,22,15,27,64,155,264,356,323,305,258,330,358,358,408,414,418,370,365,229,148,122,110
01/24/2012,132,93,61,67,103,244,459,567,601,489,448,425,465,467,506,531,538,467,442,352,282,240,219,236
02/18/2012,804,688,514,465,469,533,561,635,749,876,948,978,"1,059","1,090","1,032",936,750,998,"1,051","1,029",975,"1,005","1,001",976
01/18/2012,9,3,1,4,1,5,11,28,36,32,22,33,18,21,23,23,14,30,26,10,7,9,8,4
01/28/2012,292,208,169,153,184,196,247,332,523,675,624,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2012,111,41,40,41,72,219,562,604,562,428,356,340,355,299,371,472,443,456,389,288,206,179,167,139
02/03/2012,107,66,58,47,62,111,212,539,638,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/2012,106,64,42,30,28,57,180,462,693,465,347,332,373,343,466,673,627,573,610,511,390,340,315,241
01/13/2012,33,27,12,12,25,70,112,350,227,153,145,161,179,225,284,284,254,277,311,265,106,0,0,0
01/29/2012,276,213,154,147,143,117,87,128,202,299,394,472,474,549,563,510,474,550,479,472,380,332,287,213
01/12/2012,177,74,69,37,38,85,169,378,486,444,394,370,392,396,393,526,581,604,567,418,350,284,257,242
01/19/2012,2,6,5,0,2,0,7,27,87,67,92,84,107,122,85,102,110,107,99,88,46,137,27,8
02/16/2012,122,76,62,31,51,120,380,"1,039","1,167",891,836,811,833,824,"1,066","1,121",882,933,859,679,539,413,328,192
02/09/2012,96,58,41,25,47,51,127,350,342,300,295,280,306,230,334,341,364,340,367,307,262,219,173,115
01/31/2012,32,20,9,11,13,25,54,120,121,96,122,138,135,140,144,199,203,191,145,115,110,87,65,46
02/16/2012,76,40,33,19,23,35,69,249,514,475,572,505,523,550,634,385,426,350,385,375,359,270,265,149
01/11/2012,58,37,38,20,29,51,110,310,347,200,177,204,241,241,298,427,437,418,362,274,235,191,131,91
01/12/2012,92,52,55,37,59,152,449,981,"1,004",655,559,655,706,765,750,841,780,805,742,712,521,458,282,204
01/10/2012,27,9,6,8,3,21,45,131,118,56,47,82,78,100,116,138,119,136,130,107,87,40,50,35
01/30/2012,84,49,41,27,49,55,124,226,214,204,169,184,181,196,202,265,263,194,166,177,120,116,78,66
02/07/2012,105,57,35,26,30,47,99,235,344,201,171,185,192,205,265,289,341,373,365,291,194,202,170,116
01/11/2012,22,15,14,17,25,64,67,157,263,178,161,126,148,144,121,174,150,211,192,150,111,82,57,39
01/25/2012,542,306,219,148,155,182,261,461,503,489,662,793,805,807,927,"1,178","1,288","1,320","1,084",869,786,768,668,622
02/03/2012,57,27,25,23,22,36,81,213,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/31/2012,38,20,18,10,14,17,31,61,72,55,39,66,65,63,74,66,65,93,88,91,91,79,70,40
01/10/2012,104,49,38,27,32,62,146,399,360,259,236,250,321,394,383,491,460,496,497,432,294,250,180,164
02/09/2012,119,68,39,33,29,62,128,308,398,352,318,321,364,430,374,438,464,437,474,433,289,316,234,139
02/25/2012,99,71,60,50,47,48,54,98,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2012,48,24,12,10,37,81,230,739,726,474,613,569,550,451,583,722,961,862,719,589,331,326,205,109
68,107956,HYLAN BLVD,NARROWS RD SO,STEUBEN ST,SB,01/10/2012,227,93,58,63,66,138,334,880,806,732,701,797,956,730,686,918,935,985
02/14/2012,12,12,10,3,15,36,96,282,434,237,223,208,218,211,292,427,465,525,423,311,161,146,99,59
01/19/2012,43,42,22,11,6,7,18,87,224,795,513,321,188,237,234,313,262,225,298,325,218,142,134,89
01/20/2012,50,34,34,22,30,18,84,171,264,187,200,203,337,333,322,322,260,295,274,250,201,144,121,100
01/30/2012,67,42,32,19,30,51,86,206,223,232,230,223,238,246,260,272,276,281,198,188,162,123,108,81
02/22/2012,61,34,16,21,30,57,141,221,233,247,200,216,188,218,233,256,236,238,221,221,160,111,99,78
01/10/2012,45,38,24,16,42,91,153,180,210,205,191,209,216,214,191,234,202,185,187,158,139,113,91,88
01/10/2012,48,42,19,16,37,113,147,233,280,211,193,238,223,201,244,274,235,239,259,201,210,141,109,54
01/13/2012,50,45,22,11,36,118,165,238,243,222,208,237,220,180,0,0,0,0,0,0,0,0,0,0
01/12/2012,18,12,12,3,7,21,53,257,298,130,152,196,179,175,192,338,265,270,403,210,134,103,88,55
01/17/2012,80,40,29,23,53,94,223,430,467,384,324,320,289,319,348,385,353,369,260,291,221,206,148,114
01/25/2012,171,164,125,123,147,133,224,363,400,343,330,331,383,333,373,350,372,309,329,313,273,276,210,196
01/18/2012,86,46,39,28,53,133,276,471,460,313,233,268,218,262,326,375,279,343,393,295,237,207,190,143
01/13/2012,61,47,42,29,34,41,99,272,366,285,281,262,335,392,428,533,524,523,381,301,282,199,187,145
01/30/2012,93,75,52,58,95,131,318,543,529,407,398,410,472,435,454,506,486,475,391,337,269,238,197,132
02/08/2012,103,52,34,20,27,44,98,274,424,279,290,269,309,293,373,415,427,435,488,336,260,221,181,138
01/26/2012,49,36,36,25,47,80,216,480,443,309,277,291,299,279,345,405,369,366,307,259,237,199,156,115
02/16/2012,28,22,14,8,11,18,94,214,249,144,135,124,168,172,209,231,220,193,152,117,81,45,77,36
02/01/2012,82,53,45,31,28,40,82,214,286,302,247,229,240,264,256,269,276,248,224,181,134,124,108,96
01/13/2012,77,52,30,31,32,62,110,226,300,255,250,253,300,318,387,399,425,404,318,269,198,184,154,134
01/10/2012,108,59,38,24,40,97,214,432,634,508,557,661,657,751,829,944,955,988,880,621,445,344,213,168
01/17/2012,34,13,8,6,17,31,62,123,189,176,135,139,238,220,288,297,218,270,227,169,101,98,59,48
02/12/2012,201,110,93,59,66,54,58,106,153,224,329,186,,,,,,,,,,,,
01/26/2012,181,106,117,106,147,246,429,610,613,518,541,590,651,662,720,767,774,797,788,642,513,360,312,305
02/11/2012,138,83,56,49,41,63,52,95,174,177,214,231,261,252,268,266,258,293,301,237,197,180,189,125
01/11/2012,77,42,43,30,49,154,210,415,469,301,307,330,357,410,485,552,536,499,424,427,343,241,156,108
01/31/2012,121,77,58,59,69,62,147,278,327,282,271,281,261,269,293,361,382,372,366,307,258,175,172,176
02/17/2012,35,17,14,6,14,25,91,223,239,147,76,0,0,0,0,0,0,0,0,0,0,0,0,0
02/03/2012,21,13,12,15,8,15,44,141,228,130,87,104,100,107,136,199,181,174,160,126,100,65,59,52
02/17/2012,25,21,14,11,16,30,43,116,158,109,110,119,71,0,0,0,0,0,0,0,0,0,0,0
01/11/2012,42,29,23,8,18,42,104,196,241,168,83,172,216,201,191,333,317,297,247,173,107,118,62,67
01/31/2012,95,89,73,56,85,133,313,547,532,414,418,430,427,429,432,476,495,457,392,414,313,245,214,156
02/16/2012,28,15,9,7,4,12,52,120,186,106,95,142,150,156,225,299,364,385,326,246,127,97,80,48
01/17/2012,133,70,34,35,44,96,180,273,360,132,237,223,212,269,299,354,348,407,419,344,321,272,205,172
02/09/2012,23,5,5,2,3,24,137,623,940,414,247,137,195,173,209,343,295,355,296,148,112,70,39,47
01/17/2012,69,42,18,23,24,48,205,898,451,171,187,247,243,328,522,576,762,880,706,578,399,328,215,117
01/26/2012,156,88,79,73,102,220,455,565,573,523,436,463,477,512,493,508,495,399,427,295,306,233,274,236
02/14/2012,48,42,20,16,29,31,69,214,217,248,205,215,217,247,215,255,262,242,260,198,160,146,95,80
02/07/2012,82,52,38,22,44,51,176,321,348,287,291,296,259,334,349,374,369,372,414,301,225,213,146,142
01/30/2012,32,20,21,17,28,36,103,218,229,145,138,159,,,,,,,,,,,,
02/16/2012,26,13,6,5,19,51,144,323,278,213,180,192,206,201,226,234,228,255,206,182,162,100,72,42
02/01/2012,16,12,7,5,3,0,16,35,88,58,45,57,73,88,77,95,101,91,88,65,59,52,34,22
01/30/2012,103,70,38,40,56,86,133,278,393,289,268,304,321,344,398,446,433,522,398,321,253,218,171,118
01/11/2012,126,77,76,76,86,154,175,240,306,314,307,269,303,333,335,395,382,402,359,267,190,174,153,146
02/13/2012,41,21,13,12,17,58,117,237,290,234,215,255,,,,,,,,,,,,
02/19/2012,100,63,67,63,45,36,32,53,61,56,0,0,,,,,,,,,,,,
01/13/2012,23,15,15,3,18,49,83,164,166,87,90,85,94,99,143,180,131,163,171,152,102,27,0,0
01/10/2012,45,31,32,36,48,171,291,348,330,309,220,254,240,227,269,243,326,282,227,168,115,155,102,73
02/12/2012,104,84,55,41,54,41,45,73,110,154,48,0,,,,,,,,,,,,
01/09/2012,23,22,12,14,23,87,188,175,268,333,252,209,196,200,194,211,272,275,220,157,68,55,49,27
02/07/2012,171,114,70,34,32,82,205,434,619,447,392,350,394,419,463,563,655,650,643,552,422,383,358,266
02/15/2012,53,26,12,13,27,69,168,699,904,234,202,183,174,210,257,286,269,315,286,195,160,128,74,70
02/17/2012,20,18,8,7,21,44,143,273,288,206,176,173,233,101,0,0,0,0,0,0,0,0,0,0
01/11/2012,84,51,35,24,44,108,327,635,727,514,474,541,500,585,662,736,644,707,485,474,355,265,186,140
02/04/2012,100,60,48,32,29,26,62,114,246,384,424,511,,,,,,,,,,,,
02/09/2012,56,33,31,18,32,58,125,337,349,213,168,180,190,174,221,257,274,302,279,230,192,173,126,99
01/12/2012,59,28,20,13,14,47,127,309,193,158,194,202,220,186,193,251,268,258,249,267,221,198,131,71
02/08/2012,27,23,18,7,17,11,42,101,129,110,95,116,96,109,125,181,138,124,135,106,87,76,72,34
01/27/2012,61,44,36,31,57,61,222,488,513,357,273,270,289,270,371,409,400,362,333,325,257,250,216,188
02/14/2012,93,54,33,23,30,60,178,333,359,399,383,349,363,375,404,472,494,513,457,430,363,321,237,159
02/14/2012,4,3,3,9,8,28,61,55,88,90,42,48,62,92,69,54,57,58,44,26,30,11,15,5
02/16/2012,64,35,21,20,23,37,68,166,255,219,184,193,202,212,314,302,325,266,253,293,147,139,124,85
02/02/2012,188,108,76,89,138,289,753,"1,523","1,335",993,906,"1,002",943,940,"1,088","1,088","1,038","1,037",901,796,668,488,422,288
01/11/2012,170,87,57,52,46,84,171,415,546,427,405,378,471,473,463,541,571,595,548,396,337,336,250,190
01/13/2012,90,84,65,42,107,355,430,528,660,485,453,401,425,471,496,543,501,516,536,522,265,0,0,0
01/09/2012,58,54,54,54,68,303,560,566,679,446,335,380,316,361,377,462,451,452,391,284,164,186,149,120
02/17/2012,61,36,24,19,41,77,202,718,813,537,554,594,355,0,0,0,0,0,0,0,0,0,0,0
02/05/2012,6,2,1,3,8,1,0,0,0,0,0,0,,,,,,,,,,,,
02/16/2012,23,10,7,5,5,9,55,121,160,114,61,83,91,107,114,133,118,132,126,77,84,52,45,27
02/02/2012,113,96,75,63,65,125,193,292,440,480,428,421,394,380,409,446,414,475,381,310,298,208,218,206
01/09/2012,134,91,86,55,62,94,215,493,588,426,367,381,408,413,507,623,722,744,632,438,331,313,250,210
01/11/2012,49,33,25,24,28,54,121,324,260,157,142,160,199,239,314,328,257,309,287,243,181,127,73,58
02/02/2012,6,2,7,16,45,81,69,42,63,61,50,77,85,83,92,85,93,97,83,69,59,50,26,22
02/03/2012,76,55,41,27,65,122,438,856,529,454,337,373,370,330,0,0,0,0,0,0,0,0,0,0
01/11/2012,22,20,9,14,56,116,208,167,233,227,235,280,224,219,196,252,234,254,223,135,64,62,39,59
02/04/2012,22,28,22,21,43,25,59,80,91,86,101,96,73,112,97,103,85,78,91,78,75,69,43,60
01/30/2012,40,14,16,20,45,73,140,198,218,123,102,105,126,119,143,162,131,161,135,131,99,90,79,67
01/14/2012,183,136,69,50,61,101,133,231,353,497,614,811,,,,,,,,,,,,
02/02/2012,54,54,36,33,36,53,105,223,235,220,180,162,204,186,228,309,236,243,230,176,173,117,99,74
02/17/2012,78,45,22,33,41,64,123,325,440,357,342,317,355,353,348,391,404,402,438,318,0,0,0,0
01/11/2012,79,45,38,48,78,248,539,564,540,465,362,337,364,334,391,471,476,510,400,270,237,215,178,137
01/09/2012,83,57,39,15,34,82,268,656,576,469,462,509,549,581,740,708,736,752,720,600,417,327,245,190
02/02/2012,314,190,127,150,321,772,"1,467","1,931","1,985","1,764","1,554","1,418","1,567","1,609","1,545","1,664","1,760","1,880","1,460","1,230",992,787,682,597
02/07/2012,90,67,52,32,23,64,134,280,434,347,340,360,474,361,419,447,449,467,424,366,283,264,182,139
02/21/2012,55,37,36,28,31,45,57,128,146,175,198,189,219,222,253,253,277,274,261,232,186,147,103,71
01/10/2012,65,34,20,16,23,46,121,294,343,275,232,245,182,263,287,315,316,268,278,225,187,182,113,82
01/13/2012,170,110,64,59,91,153,425,736,"1,261",935,869,890,988,719,0,0,0,0,0,0,0,0,0,0
01/09/2012,157,95,55,47,53,90,205,371,584,482,420,395,393,444,490,535,599,601,569,462,389,302,232,230
01/18/2012,81,53,31,23,33,92,234,430,451,386,323,291,309,325,340,363,374,367,393,296,244,223,166,139
02/04/2012,232,132,141,121,155,111,154,212,296,325,390,451,507,578,575,637,608,593,619,507,486,414,376,351
01/28/2012,85,54,35,42,47,52,94,120,156,172,206,231,129,0,0,0,0,0,0,0,0,0,0,0
01/30/2012,99,65,47,40,79,86,101,251,332,248,278,336,,,,,,,,,,,,
01/30/2012,39,20,10,7,20,14,34,72,81,57,43,54,62,67,77,73,69,77,99,80,91,63,57,60
01/13/2012,159,101,87,70,113,119,202,161,262,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/03/2012,70,47,25,25,24,45,95,199,271,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/28/2012,93,65,56,45,65,50,61,115,136,192,213,257,150,0,0,0,0,0,0,0,0,0,0,0
01/31/2012,82,51,44,48,64,107,209,381,394,292,294,281,369,305,343,374,359,350,369,350,253,199,210,137
01/19/2012,30,18,8,8,8,28,62,139,180,156,144,136,115,108,151,161,163,153,127,110,95,80,78,42
01/30/2012,227,149,118,135,307,774,"1,443","1,919","1,970","1,705","1,479","1,538","1,480","1,523","1,533","1,530","1,594","1,710","1,360","1,020",842,707,636,481
02/02/2012,30,27,16,14,32,71,132,181,167,155,114,112,128,179,163,139,177,201,164,154,129,74,74,62
63,15047,CLOVE RD,NECKAR AVE,WESER AVE,SB,01/11/2012,71,34,28,24,32,74,178,404,407,271,307,282,307,316,396,416,365,383
69,107956,HYLAN BLVD,NARROWS RD SO,STEUBEN ST,SB,01/11/2012,115,89,40,28,35,91,195,501,459,404,432,469,500,584,630,748,830,770
23,12809,LITTLE CLOVE ROAD,NORTHERN BOULEVARD,BRISTOL AVENUE,WB,01/13/2012,37,19,8,6,5,17,45,127,132,147,132,200,164,223,311,649,585,345
02/01/2012,97,73,51,38,40,100,189,217,339,268,250,286,353,319,370,339,381,374,385,310,269,250,190,160
02/03/2012,133,112,78,77,89,119,175,318,485,504,408,444,426,446,360,0,0,0,0,0,0,0,0,0
01/23/2012,47,25,16,9,23,120,191,265,378,208,155,140,177,200,227,227,213,203,135,129,86,70,58,59
01/30/2012,19,25,17,22,29,27,44,75,86,89,110,102,116,104,103,105,106,137,109,90,66,56,37,25
02/16/2012,122,69,33,34,45,91,225,447,547,441,385,439,465,448,412,460,463,485,452,465,364,318,208,154
01/12/2012,72,52,32,28,50,54,135,201,254,232,237,261,276,260,260,314,256,315,261,206,189,154,139,131
01/20/2012,141,69,33,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/2012,77,45,31,31,39,89,165,278,344,284,338,351,404,421,499,487,535,473,497,449,314,285,188,133
70,107956,HYLAN BLVD,NARROWS RD SO,STEUBEN ST,SB,01/12/2012,118,77,39,36,39,82,175,540,423,394,404,436,461,528,663,708,753,751
01/26/2012,265,189,165,139,236,621,"1,181","1,333","1,405","1,177",842,834,774,807,796,799,913,790,560,503,383,382,436,346
02/02/2012,135,67,75,40,80,138,270,486,478,320,313,339,330,461,576,756,694,702,679,569,431,365,268,207
01/31/2012,50,29,28,14,38,43,113,140,164,151,163,194,191,192,244,292,369,366,300,222,154,138,116,85
02/16/2012,226,132,78,56,85,166,545,988,"1,032",854,736,794,787,827,913,871,881,843,832,716,640,528,455,299
02/17/2012,50,25,15,17,38,51,170,655,"1,095",245,191,158,80,0,0,0,0,0,0,0,0,0,0,0
02/04/2012,260,206,179,143,166,161,122,161,228,311,334,374,197,0,0,0,0,0,0,0,0,0,0,0
02/04/2012,56,39,19,20,18,25,22,41,78,71,88,118,138,108,109,121,132,131,107,129,84,90,82,70
02/09/2012,119,63,45,30,53,108,191,380,560,414,385,394,453,465,468,611,614,687,659,523,414,296,209,193
02/04/2012,100,66,66,52,52,87,106,149,165,179,198,207,,,,,,,,,,,,
02/15/2012,115,67,37,44,105,282,668,923,725,610,540,594,574,485,584,558,586,517,490,422,383,279,202,137
01/31/2012,47,38,27,22,13,23,60,150,200,178,141,160,137,151,161,237,272,285,279,228,204,172,135,84
16,12809,LITTLE CLOVE ROAD,NORTHERN BOULEVARD,BRISTOL AVENUE,EB,01/12/2012,26,14,7,1,6,27,128,483,390,195,144,136,150,156,291,284,222,229
01/19/2012,90,65,34,22,27,74,161,258,326,226,200,236,177,295,323,264,251,283,265,218,201,161,135,100
01/10/2012,76,53,29,28,48,85,245,500,563,411,390,451,473,445,526,654,606,627,488,381,274,245,201,185
02/05/2012,158,117,93,75,0,0,0,0,0,0,0,0,,,,,,,,,,,,
01/25/2012,127,116,113,106,217,454,667,863,753,650,494,569,570,561,610,671,681,695,568,518,417,353,299,190
01/21/2012,108,55,53,30,9,20,22,62,116,147,191,205,259,246,257,231,285,227,227,166,182,120,106,101
01/09/2012,57,38,12,23,54,105,278,526,574,422,402,412,432,440,520,624,600,564,426,398,297,216,130,129
02/05/2012,52,40,40,25,17,0,0,0,0,0,0,0,,,,,,,,,,,,
02/24/2012,231,153,102,84,109,159,362,581,696,689,719,802,816,853,864,995,"1,049","1,089","1,059",891,692,631,495,423
01/26/2012,262,188,124,101,157,387,513,598,663,531,442,492,468,565,591,577,582,538,476,379,338,323,240,288
02/03/2012,44,21,26,23,44,81,142,228,237,167,116,159,120,158,0,0,0,0,0,0,0,0,0,0
02/09/2012,78,65,43,36,56,141,395,951,967,631,533,502,461,525,522,525,530,625,587,524,365,286,223,150
02/17/2012,73,50,22,21,18,58,65,149,293,241,168,333,303,311,385,329,301,229,214,188,159,106,84,75
