ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
281107073,01/25/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,115,0,25-44,M,WHITE,1018788,217286,40.76300881356903,-73.87532248292224,POINT (-73.87532248292224 40.76300881356903)
281631277,02/03/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0,45-64,M,WHITE HISPANIC,958977,174622,40.64594,-74.091068,POINT (-74.091068 40.64594)
281426006,01/31/2024,155,RAPE 2,104,RAPE,PL 1303001,F,B,41,0,18-24,M,BLACK,1013037,236657,40.8162058439227,-73.8960011932583,POINT (-73.8960011932583 40.8162058439227)
279944794,01/04/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,120,0,45-64,M,BLACK,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
281828359,02/07/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,62,1,25-44,M,BLACK HISPANIC,984016,162469,40.612616229770296,-74.0008428050821,POINT (-74.0008428050821 40.612616229770296)
280608520,01/16/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,B,40,0,18-24,M,BLACK HISPANIC,1005040,234533,40.810391,-73.924895,POINT (-73.924895 40.810391)
280739957,01/18/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,73,0,25-44,M,BLACK,1008463,187332,40.680828,-73.912702,POINT (-73.912702 40.680828)
280961360,01/23/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,25,0,45-64,M,BLACK,1002281,232565,40.80499466480491,-73.93486948327028,POINT (-73.93486948327028 40.80499466480491)
281293742,01/29/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,83,0,25-44,M,WHITE,1007127,193705,40.698323,-73.917495,POINT (-73.917495 40.698323)
281173388,01/26/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,M,30,0,25-44,M,BLACK,999750,241187,40.828666,-73.943989,POINT (-73.943989 40.828666)
280414576,01/12/2024,475,UNAUTH. SALE OF TRANS. SERVICE,343,THEFT OF SERVICES,PL 1651601,M,B,46,1,25-44,M,BLACK,1012537,253108,40.86135236106006,-73.89773676351642,POINT (-73.89773676351642 40.86135236106006)
280120435,01/08/2024,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,M,14,3,25-44,M,WHITE HISPANIC,986881,214802,40.756259,-73.990501,POINT (-73.990501 40.756259)
280846644,01/20/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,81,2,25-44,M,BLACK,1000876,191778,40.69305,-73.940044,POINT (-73.940044 40.69305)
281511504,02/01/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,52,0,25-44,M,WHITE HISPANIC,1009868,253125,40.86141,-73.907384,POINT (-73.907384 40.86141)
281193499,01/27/2024,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,B,44,1,25-44,M,BLACK HISPANIC,1004749,240880,40.82781161940969,-73.92592932593037,POINT (-73.92592932593037 40.82781161940969)
280473454,01/13/2024,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,LOC00000V0,V,K,73,1,45-64,M,BLACK,1011263,182761,40.668272214093875,-73.90262523315641,POINT (-73.90262523315641 40.668272214093875)
279912024,01/03/2024,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,K,68,1,25-44,M,WHITE HISPANIC,984325,167965,40.627701608152464,-73.99972980910859,POINT (-73.99972980910859 40.627701608152464)
280572263,01/16/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,47,0,45-64,M,BLACK,1023551,263366,40.889466,-73.857857,POINT (-73.857857 40.889466)
280712783,01/18/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,81,0,25-44,M,WHITE HISPANIC,1005312,190540,40.68964,-73.924051,POINT (-73.924051 40.68964)
280556877,01/15/2024,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,25,0,25-44,M,WHITE HISPANIC,1000414,230242,40.79862228021883,-73.94161894101322,POINT (-73.94161894101322 40.79862228021883)
281472276,02/01/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,M,25,0,25-44,M,WHITE HISPANIC,1000581,231070,40.800896,-73.941011,POINT (-73.941011 40.800896)
281565779,02/02/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,45-64,M,WHITE HISPANIC,1024463,245548,40.840559,-73.854665,POINT (-73.854665 40.840559)
280463829,01/13/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,48,0,45-64,M,WHITE HISPANIC,1014793,252889,40.860745,-73.889581,POINT (-73.889581 40.860745)
280035672,01/05/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,63,0,25-44,M,BLACK,1000520,168264,40.628508,-73.941384,POINT (-73.941384 40.628508)
279870470,01/03/2024,764,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,PL 2155600,F,Q,102,0,45-64,F,BLACK,1032501,198800,40.712206,-73.825952,POINT (-73.825952 40.712206)
281850697,02/07/2024,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,K,88,0,25-44,M,BLACK,995301,190523,40.689614,-73.960148,POINT (-73.960148 40.689614)
280119940,01/07/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,63,0,25-44,M,WHITE HISPANIC,1006250,161865,40.610931,-73.920761,POINT (-73.920761 40.610931)
281190833,01/27/2024,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201603,F,B,45,0,25-44,M,BLACK HISPANIC,1029750,241230,40.82867885957452,-73.83558899585239,POINT (-73.83558899585239 40.82867885957452)
279887075,01/03/2024,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,33,0,25-44,M,BLACK HISPANIC,1001888,245600,40.840775,-73.936253,POINT (-73.936253 40.840775)
280023667,01/05/2024,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200503,F,K,72,0,25-44,M,WHITE HISPANIC,984074,178984,40.657949,-74.000634,POINT (-74.000634 40.657949)
279944784,01/04/2024,510,"CONTROLLED SUBSTANCE, INTENT T",117,DANGEROUS DRUGS,PL 2200601,F,M,25,0,25-44,M,WHITE HISPANIC,1001577,233399,40.807287,-73.937407,POINT (-73.937407 40.807287)
280471590,01/13/2024,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL1192000,M,K,75,0,25-44,M,BLACK,1016603,183517,40.670331,-73.883371,POINT (-73.883371 40.670331)
281572244,02/02/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,113,0,25-44,M,BLACK,1052995,188788,40.684591,-73.752131,POINT (-73.752131 40.684591)
281183010,01/26/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,M,BLACK,1030720,224100,40.781659,-73.832201,POINT (-73.832201 40.781659)
280690126,01/17/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,71,0,45-64,M,WHITE HISPANIC,994694,178894,40.657694,-73.962355,POINT (-73.962355 40.657694)
280212808,01/09/2024,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650503,M,M,28,0,18-24,M,BLACK,997768,234449,40.81017378067449,-73.95116727852542,POINT (-73.95116727852542 40.81017378067449)
280619784,01/16/2024,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,115,0,18-24,M,WHITE HISPANIC,1019744,214411,40.75511389639756,-73.87188663547532,POINT (-73.87188663547532 40.75511389639756)
281366460,01/30/2024,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,B,46,0,25-44,M,WHITE HISPANIC,1011399,250642,40.85458750745756,-73.90186084855698,POINT (-73.90186084855698 40.85458750745756)
281273100,01/29/2024,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,M,32,0,25-44,M,BLACK,1001329,236108,40.814722,-73.938299,POINT (-73.938299 40.814722)
280850521,01/20/2024,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,120,0,25-44,M,WHITE HISPANIC,951889,169273,40.631233,-74.116586,POINT (-74.116586 40.631233)
281347658,01/30/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,25,0,25-44,F,BLACK HISPANIC,1001932,232460,40.804708,-73.936127,POINT (-73.936127 40.804708)
279947759,01/04/2024,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,109,0,18-24,M,WHITE HISPANIC,1032084,216954,40.762037,-73.827328,POINT (-73.827328 40.762037)
280752249,01/18/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,123,0,25-44,M,WHITE,923386,137659,40.54430885156382,-74.21899191002163,POINT (-74.21899191002163 40.54430885156382)
281990960,02/10/2024,780,"NUISANCE, CRIMINAL",126,MISCELLANEOUS PENAL LAW,PL 2404600,F,Q,110,0,18-24,M,WHITE HISPANIC,1016237,211046,40.74589121170253,-73.88456092247483,POINT (-73.88456092247483 40.74589121170253)
280506968,01/14/2024,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1703000,F,K,77,1,25-44,M,BLACK,1003358,182945,40.66879784311929,-73.9311201452519,POINT (-73.9311201452519 40.66879784311929)
280978552,01/23/2024,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,B,52,0,18-24,M,WHITE HISPANIC,1012627,255339,40.86747548737554,-73.8974019488641,POINT (-73.8974019488641 40.86747548737554)
281061948,01/24/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,1,0,45-64,F,WHITE,982268,196128,40.705003,-74.007146,POINT (-74.007146 40.705003)
281094156,01/25/2024,155,RAPE 2,104,RAPE,PL 1303001,F,B,41,0,45-64,M,WHITE HISPANIC,1013037,236657,40.8162058439227,-73.8960011932583,POINT (-73.8960011932583 40.8162058439227)
281182186,01/26/2024,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,41,0,25-44,M,BLACK,1012334,240636,40.827124,-73.89852,POINT (-73.89852 40.827124)
280690587,01/17/2024,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,LOC00000V0,V,K,77,0,25-44,M,BLACK HISPANIC,995908,183618,40.67065802222989,-73.95797447716627,POINT (-73.95797447716627 40.67065802222989)
280271821,01/10/2024,409,"LARCENY,GRAND BY EXTORTION",109,GRAND LARCENY,PL 1553006,F,K,62,0,25-44,M,WHITE,983289,158770,40.602464,-74.00346,POINT (-74.00346 40.602464)
280357135,01/11/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,81,2,25-44,F,BLACK,1002457,192292,40.694456,-73.934343,POINT (-73.934343 40.694456)
280798172,01/19/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,14,17,25-44,M,WHITE HISPANIC,990118,213471,40.752605,-73.978818,POINT (-73.978818 40.752605)
279944751,01/04/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,47,0,25-44,M,BLACK,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
281097213,01/25/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,45-64,M,WHITE,974349,166254,40.623001,-74.035663,POINT (-74.035663 40.623001)
280281704,01/10/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,0,25-44,M,WHITE,987844,205779,40.731492,-73.987031,POINT (-73.987031 40.731492)
280203417,01/09/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,45-64,M,WHITE HISPANIC,1007127,193705,40.698323,-73.917495,POINT (-73.917495 40.698323)
280216988,01/09/2024,49,U.S. CODE UNCLASSIFIED,995,FOR OTHER AUTHORITIES,FOA9000049,,M,5,0,25-44,M,BLACK,983858,199256,40.71359,-74.001412,POINT (-74.001412 40.71359)
281063435,01/24/2024,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,K,62,0,45-64,M,WHITE,985365,156548,40.596366,-73.995983,POINT (-73.995983 40.596366)
280935405,01/23/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,68,0,18-24,M,WHITE HISPANIC,975804,166986,40.625010432976495,-74.03042587067107,POINT (-74.03042587067107 40.625010432976495)
281154260,01/26/2024,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,33,0,25-44,M,BLACK HISPANIC,1001988,246730,40.843876,-73.935889,POINT (-73.935889 40.843876)
282315153,02/16/2024,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,Q,113,0,65+,F,WHITE HISPANIC,1046399,187126,40.680077,-73.775929,POINT (-73.775929 40.680077)
281169674,01/26/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,84,0,25-44,M,BLACK,987295,190704,40.690115,-73.989019,POINT (-73.989019 40.690115)
280745883,01/18/2024,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,VTL05110FE,F,Q,115,0,25-44,M,WHITE HISPANIC,1020403,215182,40.757227422665224,-73.86950387410951,POINT (-73.86950387410951 40.757227422665224)
280149124,01/08/2024,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,B,43,0,25-44,M,BLACK,1020183,239282,40.823378,-73.870168,POINT (-73.870168 40.823378)
280368824,01/11/2024,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,Q,110,0,18-24,M,WHITE HISPANIC,1022555,212540,40.749966750834645,-73.8617511818965,POINT (-73.8617511818965 40.749966750834645)
280669240,01/17/2024,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,69,0,45-64,M,WHITE,1012352,176114,40.65002428391994,-73.89872737908173,POINT (-73.89872737908173 40.65002428391994)
281226005,01/27/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,Q,114,0,18-24,M,ASIAN / PACIFIC ISLANDER,1007508,217125,40.762606,-73.916041,POINT (-73.916041 40.762606)
280845183,01/20/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,17,25-44,M,UNKNOWN,986526,212304,40.749404,-73.991784,POINT (-73.991784 40.749404)
280196726,01/09/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,M,WHITE,988210,218129,40.76539,-73.985702,POINT (-73.985702 40.76539)
280676790,01/17/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,F,BLACK,1053173,178721,40.656957,-73.751592,POINT (-73.751592 40.656957)
280669261,01/17/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,S,120,0,18-24,M,BLACK,963474,163366,40.615055,-74.074829,POINT (-74.074829 40.615055)
280964809,01/23/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,B,46,0,25-44,F,BLACK HISPANIC,1011911,249890,40.85252190332833,-73.900013157539,POINT (-73.900013157539 40.85252190332833)
280446412,01/13/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,25,2,25-44,M,BLACK HISPANIC,1002076,231440,40.801908,-73.935612,POINT (-73.935612 40.801908)
279782024,01/01/2024,269,"MISCHIEF,CRIMINAL, UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450004,M,K,62,0,25-44,F,WHITE,983950,157510,40.599007,-74.001077,POINT (-74.001077 40.599007)
281027339,01/24/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,44,0,45-64,M,BLACK,1003363,238988,40.822622,-73.930942,POINT (-73.930942 40.822622)
280666115,01/17/2024,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,M,14,17,25-44,M,WHITE HISPANIC,990513,213251,40.752001,-73.977392,POINT (-73.977392 40.752001)
281740740,02/06/2024,49,U.S. CODE UNCLASSIFIED,995,FOR OTHER AUTHORITIES,FOA9000049,,M,5,0,45-64,F,BLACK,984990,200136,40.7160120119955,-73.9973320301008,POINT (-73.9973320301008 40.7160120119955)
280782727,01/19/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,45-64,F,BLACK,1004213,243725,40.83562155214499,-73.92785763031397,POINT (-73.92785763031397 40.83562155214499)
281303578,01/29/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,WHITE,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423)
281618872,02/03/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,25-44,F,WHITE HISPANIC,982299,168550,40.629309,-74.007027,POINT (-74.007027 40.629309)
280084083,01/06/2024,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,25-44,M,WHITE,1015706,201743,40.720361,-73.886519,POINT (-73.886519 40.720361)
279985207,01/04/2024,578,"CANNABIS POSSESSION, 3",250,CANNABIS RELATED OFFENSES,PL 2223001,M,B,48,0,18-24,F,BLACK,1016430,248816,40.849559,-73.883681,POINT (-73.883681 40.849559)
280620426,01/16/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,0,25-44,M,WHITE HISPANIC,1004418,234736,40.81094883779471,-73.92714381874927,POINT (-73.92714381874927 40.81094883779471)
280808748,01/19/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,32,0,25-44,M,WHITE HISPANIC,1000756,236127,40.81477434497859,-73.940369238037,POINT (-73.940369238037 40.81477434497859)
279764516,01/01/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,34,0,18-24,M,WHITE HISPANIC,1005201,253699,40.862996,-73.924253,POINT (-73.924253 40.862996)
280614259,01/16/2024,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,28,0,25-44,M,BLACK,996959,232155,40.803881,-73.954092,POINT (-73.954092 40.803881)
280690140,01/17/2024,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,81,0,<18,M,BLACK,1005319,190473,40.6894642952604,-73.9240290899499,POINT (-73.9240290899499 40.6894642952604)
279968150,01/04/2024,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,S,120,0,25-44,M,BLACK,963713,173753,40.643566,-74.074001,POINT (-74.074001 40.643566)
281650502,02/04/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,103,0,25-44,M,BLACK,1039647,195586,40.70334171028012,-73.80020318978802,POINT (-73.80020318978802 40.70334171028012)
280278328,01/10/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 240250H,M,K,71,0,18-24,F,BLACK,1002419,180820,40.662969,-73.93451,POINT (-73.93451 40.662969)
280335091,01/11/2024,579,"CANNABIS POSSESSION, 2&1",250,CANNABIS RELATED OFFENSES,PL 2223501,F,Q,102,97,25-44,M,ASIAN / PACIFIC ISLANDER,1031164,199399,40.713859,-73.830768,POINT (-73.830768 40.713859)
279972445,01/04/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,18-24,M,WHITE HISPANIC,987639,212445,40.74978831616354,-73.98776859948752,POINT (-73.98776859948752 40.74978831616354)
280473446,01/13/2024,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,71,0,25-44,M,BLACK,998455,178711,40.657188,-73.948801,POINT (-73.948801 40.657188)
280912611,01/22/2024,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,47,0,18-24,M,WHITE HISPANIC,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
281611638,02/03/2024,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,113,0,45-64,M,BLACK,1044173,191614,40.69241,-73.783913,POINT (-73.783913 40.69241)
280437670,01/13/2024,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200503,F,Q,104,1,18-24,M,BLACK,1010686,192838,40.695933011595315,-73.90466563151116,POINT (-73.90466563151116 40.695933011595315)
280855370,01/21/2024,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,B,41,1,18-24,M,BLACK,1014509,238113,40.820188951147415,-73.8906752472269,POINT (-73.8906752472269 40.820188951147415)
281175816,01/26/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,103,0,45-64,F,BLACK,1037507,195007,40.701765633436125,-73.80792594429812,POINT (-73.80792594429812 40.701765633436125)
280474159,01/13/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,66,0,18-24,M,WHITE HISPANIC,991143,163238,40.61472429794436,-73.97517248303353,POINT (-73.97517248303353 40.61472429794436)
280642115,01/17/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,M,28,0,25-44,M,BLACK,997439,233857,40.80855,-73.952355,POINT (-73.952355 40.80855)
280787497,01/19/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,K,75,2,25-44,M,BLACK,1012412,182986,40.668888,-73.89848,POINT (-73.89848 40.668888)
281103884,01/25/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,77,0,25-44,F,BLACK,1005558,185072,40.674634,-73.923181,POINT (-73.923181 40.674634)
281257649,01/28/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,25,2,25-44,M,BLACK,1000190,230366,40.798965,-73.942427,POINT (-73.942427 40.798965)
280842033,01/20/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,M,24,0,25-44,F,WHITE HISPANIC,993372,229301,40.79605,-73.967052,POINT (-73.967052 40.79605)
281478035,02/01/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,111,0,25-44,F,WHITE,1048681,216304,40.760148,-73.767422,POINT (-73.767422 40.760148)
280051128,01/06/2024,508,"DRUG PARAPHERNALIA, POSSESSE",235,DANGEROUS DRUGS,PL 2205002,M,K,81,0,45-64,M,BLACK,1001856,193159,40.696838,-73.936507,POINT (-73.936507 40.696838)
281167068,01/26/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,M,BLACK HISPANIC,1030720,224100,40.781659,-73.832201,POINT (-73.832201 40.781659)
281441789,01/31/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,49,0,45-64,M,BLACK HISPANIC,1027560,253790,40.863165,-73.843421,POINT (-73.843421 40.863165)
280502308,01/14/2024,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200503,F,B,40,0,25-44,M,WHITE HISPANIC,1005630,237083,40.81738784481628,-73.92275803797244,POINT (-73.92275803797244 40.81738784481628)
280448501,01/13/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,73,0,25-44,F,BLACK,1008227,183789,40.671104,-73.913562,POINT (-73.913562 40.671104)
280614258,01/16/2024,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1700500,M,M,34,0,25-44,M,BLACK HISPANIC,1004811,253066,40.86125845886967,-73.92566793186856,POINT (-73.92566793186856 40.86125845886967)
280429903,01/12/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,47,0,25-44,M,BLACK,1023047,263277,40.889223163198785,-73.85968215131135,POINT (-73.85968215131135 40.889223163198785)
281504329,02/01/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,S,120,1,25-44,M,WHITE HISPANIC,963713,173753,40.643566,-74.074001,POINT (-74.074001 40.643566)
281220324,01/27/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,79,0,25-44,M,BLACK,1000301,192923,40.696192,-73.942116,POINT (-73.942116 40.696192)
280111646,01/07/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,106,3,18-24,M,BLACK,1036663,182674,40.667921,-73.811064,POINT (-73.811064 40.667921)
